id,desc,gpt_responses,url_pdf,country
24-15133,Transport du personnel de l'Ineris,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15133.pdf,FRANCE
24-14863,Appel à candidature pour l?acquisition d?un système de gestion de la pollution dans les bassins des Ports de Commerce de Bastia et de l?Ile-Rousse et des prestations annexes.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14863.pdf,FRANCE
24-14889,"Aide à la décision stratégique et appui au management au profit de Solutions&co, Agence de développement économique de la Région des Pays de la Loire",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14889.pdf,FRANCE
24-14903,Fourniture et livraison d'outillage à main et outillage électroportatif et filaire pour les besoins du Département de l'Isère,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14903.pdf,FRANCE
24-14949,Prestation pour l'hébergement temporaire des bénéficiaires au titre de l'aide sociale,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14949.pdf,FRANCE
24-15046,Accord-cadre de travaux d'entretien et travaux neufs courants d'assainissement,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15046.pdf,FRANCE
24-15114,Prestations de transports sanitaires terrestres et de transports de personnes pour les établissements de santé du Groupement Hospitalier de Territoire (GHT) 21-52,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15114.pdf,FRANCE
24-14853,23TRAV04-MARCHE DE TRAVAUX DE CREATION D'UN RESEAU PLUVIAL SUR LE SECTEUR SIBLAS A TOULON,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14853.pdf,FRANCE
24-15107,TRAVAUX DE RENOVATION ENERGETIQUE ET TRAVAUX CONNEXES  DU BATIMENT PAUL BERT,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15107.pdf,FRANCE
24-14883,"ACCORD CADRE ACQUISITION ET MAINTENANCE MATERIELS ET PERIPHERIQUES INFORMATIQUES, AUDIOVISUELS ET VISIOCONFERENCES",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14883.pdf,FRANCE
24-14977,Marché composé de deux lots: Papier pour photocopieur et Petites fournitures de bureau.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14977.pdf,FRANCE
24-14825,"Concours restreint de maîtrise d'oeuvre sur esquisse+ en vue de la construction d'un restaurant neuf ""La Ligurienne"" sur la Base Navale de Toulon.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14825.pdf,FRANCE
24-14851,Construction laboratoire et ateliers,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14851.pdf,FRANCE
24-14888,Mission d'accompagnement de la SOLIDEO dans le suivi des projets soutenus par le fonds innovations et écologie,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14888.pdf,FRANCE
24-14942,"Contrôle périodique, maintenance, fourniture et remplacement des matériels et installations de sécurité incendie",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14942.pdf,FRANCE
24-15137,Acquisition de matériels pour les activités opérationnelles du service départemental d'incendie et secours de Haute-Garonne,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15137.pdf,FRANCE
24-15236,"Fourniture, préparation et livraison des médicaments pour les E.H.P.A.D. Frédéric Degeorge et Marie Curie",true,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15236.pdf,FRANCE
24-15637,OP 1063 Mise en conformité technique des installations de ventilations hygiéniques et spécifiques du bâtiment 5 de chimie Chauffage Ventilation Climatisation,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15637.pdf,FRANCE
24-15641,FONTAINE - Entretien d'espaces verts et complexes sportifs,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15641.pdf,FRANCE
24-15642,N630so - Mobilisation des acteurs du soutien à la parentalité pour le développement du site,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15642.pdf,FRANCE
24-15644,22m0565pa - Requalification du chemin de la Violette - L'Union - Scb/Oh,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15644.pdf,FRANCE
24-15650,"Construction d'un office de tourisme, de bureaux et d'une salle hors-sac à Vars (05560)",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15650.pdf,FRANCE
24-15879,Location et pose de tentes et matériels divers pour manifestations organisées par la CCI Réunion,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15879.pdf,FRANCE
24-15884,Maintenance des onduleurs de la CPAM du Rhône,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15884.pdf,FRANCE
24-15892,Elaboration du Dossier d'Autorisation Environnementale Unique pour l'aménagement d'un terre-plein de 7.5 ha à Jarry Sud,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15892.pdf,FRANCE
24-15894,Travaux de réaménagement de la Sente Desnos,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15894.pdf,FRANCE
24-15834,Fourniture d’aliments artificiels ou naturels pour poissons migrateurs,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15834.pdf,FRANCE
24-15663,Création et aménagement d'espaces d'apaisement et de locaux accueils familles dans un Centre Hospitalier,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15663.pdf,FRANCE
24-15674,Mission de maîtrise d'oeuvre pour la réhabilitation du RDC et d'une partie des étages R+1 et R+3 du site de CHARLEVILLE MEZIERES de la MSA Marne Ardennes Meuse,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15674.pdf,FRANCE
24-15691,"Marché public de maîtrise d'oeuvre pour des travaux de transformation d'une école maternelle en Maison de la Vie Associative et des Citoyens, sise 31 rue Bobillot 75013 Paris",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15691.pdf,FRANCE
24-16013,Travaux d'opération de Renforcement de la protection mécanique périmétrique du Campus de l'ENSAM PARIS,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16013.pdf,FRANCE
24-16030,Travaux de rénovation et embellissement des façades et des travaux de rénovation et réaménagement des cours du Palais Consulaire CCI Toulouse Haute-Garonne,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16030.pdf,FRANCE
24-15742,ENTRETIEN DES RESEAUX D'ASSAINISSEMENT DES BATIMENTS COMMUNAUX DE LA VILLE DE SALON DE PROVENCE,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15742.pdf,FRANCE
24-15911,Délégation de service public: Fourrière automobile,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15911.pdf,FRANCE
24-15730,Entretien des espaces verts de SAINT-LOUIS Agglomération pour les années 2024 à 2027 - Relance du lot n°4,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15730.pdf,FRANCE
24-15772,Réhabilitation d'un bâtiment en vue de la création d'une école des danses urbaines-.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15772.pdf,FRANCE
24-16049,"Restructuration des zones de change de 2 sections (compris désamiantage de celle du R+5) et création d'un monte-charge le entre les 3 niveaux de la crèche, 78 rue Lauriston - 75016 Paris",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16049.pdf,FRANCE
24-16060,Réalisation d'études préalables à la création d'une ZAC sur la commune de Moult-Chicheboville,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16060.pdf,FRANCE
24-16082,Accord-cadre mono-attributaire à bon de commande pour des Missions d’investigations complémentaires,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16082.pdf,FRANCE
24-16087,Travaux  des milieux aquatiques et des terrains associés,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16087.pdf,FRANCE
24-16182,Remplacement des collecteurs rue des Acacias et Eglantiers à Kuntzig,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16182.pdf,FRANCE
24-16185,Remplacement de la production de chaleur gaz et production d'électricité photovoltaïque en autoconsommation du Centre d'Incendie et de Secours de RIBERAC (24600),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16185.pdf,FRANCE
24-16194,Remplacement des chalets sur le site du Rondeau,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16194.pdf,FRANCE
24-16195,"Restauration de la Porte Saint-Pierre à Pontarlier (25), inscrite au titre des Monuments historiques, phase 1",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16195.pdf,FRANCE
24-16225,"Mission d'études urbaines, paysagères, de déplacements et environnementales en vue de la modification des dossiers de création et de réalisation de la Zac de la Demi-Lieue à Osny (",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16225.pdf,FRANCE
24-16242,Travaux d'aménagement du site de Grignon situé à Vieilles-Maisons-sur-Joudry (45),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16242.pdf,FRANCE
24-16252,Travaux d'Installations sportives de type City-Stade qui auront lieu au 14 rue du Val d'Osne dans les hôpitaux de Saint-Maurice.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16252.pdf,FRANCE
24-15774,REMPLACEMENT PORTES COUPE-FEU AU CENTRE HOSPITALIER DE LANGRES,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15774.pdf,FRANCE
24-15784,Entretien des espaces verts,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15784.pdf,FRANCE
24-15794,Soirée estivale 2024 offerte au personnel de la Mairie d'Orléans et d'Orléans Métropole (2 lots),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15794.pdf,FRANCE
24-15797,Prestations topographiques liées aux travaux de réparations des ouvrages d'art du Département de l'Allier,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15797.pdf,FRANCE
24-15803,Travaux de protection contre les instabilités rocheuses (Opcir) - Rd 571 Côte de Morre Talus E et F,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15803.pdf,FRANCE
24-15811,Missions de contrôle technique pour des opérations de travaux dans des bâtiments neufs et existants de Tisséo Collectivités,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15811.pdf,FRANCE
24-15711,Réhabilitation du gymnase Joliot Curie situé sur la commune de Scaër (29390).,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15711.pdf,FRANCE
24-15714,ASSISTANCE A MAITRISE D'OUVRAGE POUR LE SUIVI DES DÉLÉGATIONS ET L'ÉLABORATION DES RPQS DES SERVICES PUBLICS D'EAU ET D'ASSAINISSEMENT,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15714.pdf,FRANCE
24-15715,Marché de travaux de restauration de la toiture de la nef de l'Eglise Saint Jean-Baptiste à Bourbourg,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15715.pdf,FRANCE
24-15721,ACHAT DE LIVRETS DE FAMILLE POUR LE SERVICE DE L'ETAT CIVIL - ANNEES 2024 A 2027-SM-CP,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15721.pdf,FRANCE
24-15753,Marché de coordination en matière de sécurité et de protection de la santé en phase réalisation pour le projet « AmbICiOn - Saint-Herblain »,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15753.pdf,FRANCE
24-15761,"Travaux de renforcement des stations de pompage de Saint-Grégoire et Melesse (35). Travaux de génie civil, canalisations, électricité, automatisme.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15761.pdf,FRANCE
24-15849,24-03 Maîtrise d'œuvre pour le transfert de la STEP de Saumane (84800) et modernisation de la STEP de Fontaine de Vaucluse (84800),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15849.pdf,FRANCE
24-15855,Abonnement à une solution de gestion des stocks pour les collèges publics du Département de la Manche et prestations associées,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15855.pdf,FRANCE
24-15669,Réfection du perron de la cour administrative d'appel de Nantes.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15669.pdf,FRANCE
24-15673,RECONSTRUCTION DES 8 OUVRAGES DE BLANZAY SUR BOUTONNE SUR LA RD127,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15673.pdf,FRANCE
24-15567,Appui à l'animation du dispositif de contrôle interne du système de gestion des crédits du FSE+,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15567.pdf,FRANCE
24-15943,Marchés de travaux pour la restructuration du lycée Roger Deschaux à Sassenage (38) - 5 lots,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15943.pdf,FRANCE
24-15949,21 - DIJON - Lycée CHARLES DE GAULLE Raccordement au réseau de chaleur urbain,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15949.pdf,FRANCE
24-15962,Fourniture et pose d'enduit routier avec mise en place de signalisation et balayage de chantier,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15962.pdf,FRANCE
24-15963,Inspections Detaillees D'Ouvrages D'Art,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15963.pdf,FRANCE
24-15978,Acquisition de matériel agricole,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15978.pdf,FRANCE
24-15980,"Prestation d'enlèvement, de conservation temporaire, de numérisation et de destruction des dossiers des modes d'accueil",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15980.pdf,FRANCE
24-16045,"Prestation de conception, de suivi de fabrication et d'installation de la scénographie de l'exposition « Le Coran en Europe » (titre provisoire),",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16045.pdf,FRANCE
24-16053,REMPLACEMENT D'UN ONDULEUR 300 KVA DES RESEAUX DE DISTRIBUTION ELECTRIQUES ONDULES,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16053.pdf,FRANCE
24-16063,Nettoyage des vitrages des bâtiments communaux,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16063.pdf,FRANCE
24-16071,Assistance à maîtrise d'ouvrage pour la réception du centre de tri Athanor - La Tronche,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16071.pdf,FRANCE
24-16076,Fourniture d'alimentation canine pour l'équipe cynotechnique du SDIS 35,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16076.pdf,FRANCE
24-16095,Remplacement Du Système De Production Du Chauffage/Climatisation Du Bâtiment De St Cassien,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16095.pdf,FRANCE
24-16096,Réalisation de vidéos et prestation de montage de vidéos,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16096.pdf,FRANCE
24-16097,TRANSFORMATION D'UN TERRAIN DE FOOTBALL EN GAZON SYNTHETIQUE SUR LA COMMUNE DE LADOIX-SERRIGNY,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16097.pdf,FRANCE
24-16100,Espace Vieux Port - Requalification De La Rue Vieljeux - Vrd,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16100.pdf,FRANCE
24-16129,Marché de travaux pour la restructuration du lycée Roger Deschaux à Sassenage (38) - Lot 22 : Classes provisoires,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16129.pdf,FRANCE
24-16131,Marché de maîtrise d'oeuvre de démolition et désamiantage du parking des Tours de la Gendarmerie - ZAC de l'Ecoquartier du Fort d'Aubervilliers,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16131.pdf,FRANCE
24-15863,Travaux de réhabilitation des réseaux gravitaires unitaires - Tourcoing - rues des Orions et du Général Laperrine,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15863.pdf,FRANCE
24-15868,Achat d'uniformes pour apprentis du Centhor/CCI Réunion 2024,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15868.pdf,FRANCE
24-16212,"Remplacer et mettre aux normes les armoires électriques ainsi que de lever l'ensemble des observations contenues dans les rapports électriques (CDT et RV), établi en 2023 par QUALICONSULT",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16212.pdf,FRANCE
24-15994,Requalification du mail du temps perdu à Plaisir,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15994.pdf,FRANCE
24-16029,Marché de travaux - Construction d'une extension sur le site de l'Ecole des Arts Décoratifs Paris,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16029.pdf,FRANCE
24-15873,Maitrise d'oeuvre en vue de la restructuration de la maison de quartier de Vongy de Thonon-les-Bains,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15873.pdf,FRANCE
24-16155,Refonte de la signalétique du site du Mont Gargan,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16155.pdf,FRANCE
24-15930,Travaux de reprise de concessions funéraires et d'aménagement d'ossuaires,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15930.pdf,FRANCE
24-14831,ACHAT DE COMPOSTEURS ET LOMBRICOMPOSTEURS,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14831.pdf,FRANCE
24-15272,LA MISE EN CONCURRENCE CONCERNANT LA REALISATION DU RAPPORT ANNUEL D'EXECUTION « POSEI FRANCE » 2023 ET DE SA SYNTHESE,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15272.pdf,FRANCE
24-15299,"Formation avec présentation aux épreuves des permis de conduire BE, C et CE pour les agents du Département",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15299.pdf,FRANCE
24-15136,Assistance à maîtrise d'ouvrage pour la réhabilitation du passage de la paix à Valenciennes.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15136.pdf,FRANCE
24-15187,"2024-SM0105 - CONCEPTION, PRODUCTION ET EXPLOITATION DU SITE DE CELEBRATION DU DÉPARTEMENT DE LA MOSELLE PENDANT LES JEUX OLYMPIQUES ET PARALYMPIQUES 2024",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15187.pdf,FRANCE
24-15237,IMPRESSION / LIVRAISON DE BILLETS THERMIQUES ET CARTES PVC LAMINEES,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15237.pdf,FRANCE
24-15251,Fourniture de signalisation directionnelle et informative pour la commune de Tulle - Travaux de pose et dépose,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15251.pdf,FRANCE
24-15252,"Prestations de services postaux, location de machines à affranchir et fourniture de consommables. Lots 1 à 3 - Prestations de services postaux",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15252.pdf,FRANCE
24-15253,La présente consultation a pour objet les prestations de nettoyage courant des locaux de l'UTBM avec la fourniture des consommables associés ainsi que les prestations ponctuelles de vitrerie.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15253.pdf,FRANCE
24-15264,Programme DAR - Démarche globale de l'Auscultation à la Réhabilitation des ouvrages d'assainissement dite « D.A.R » pour la gestion patrimoniale des ouvrages d'assainissement,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15264.pdf,FRANCE
24-15032,"GESTION D'UNE PLATEFORME DE TRANSFERT, CHARGEMENT ET TRANSPORT DE DECHETS NON DANGEREUX",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15032.pdf,FRANCE
24-15102,Mission de maîtrise d'oeuvre pour l'aménagement de la 3ème phase d'extension de la ZAEi DES BRACOTS à BONS-EN-CHABLAIS (74890),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15102.pdf,FRANCE
24-15150,PRESTATIONS D'ENTRETIEN DU PATRIMOINE NATUREL DE LA COMMUNE D'ALLAUCH,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15150.pdf,FRANCE
24-15181,Marché à procédure adaptée en vue des prestations de traiteur en 4 lots,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15181.pdf,FRANCE
24-14905,"Prestations de traiteur haut de gamme et gamme classique - 2 lots, dont un lot réservé",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14905.pdf,FRANCE
24-14996,Prestations de restauration en formule self-service pour la délégation Ile de France du CNFPT - antenne d'EVRY,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14996.pdf,FRANCE
24-15017,Désignation d'un prestataire pour l'élaboration des demandes d'autorisation et études règlementaires connexes liées à la réalisation de la 2ème phase de travaux de la Nouvelle Route de Littoral (NRL),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15017.pdf,FRANCE
24-14895,Construction d'un équipement sportif dans le quartier de Coët Mousset à Languidic,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14895.pdf,FRANCE
24-14980,Acquisition de divers matériels et matériaux de construction,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14980.pdf,FRANCE
24-14994,"Gestion paysagère et entretien raisonnés des sites communaux, espaces plantés, naturels et littoraux RELANCE LOT5 Gestion paysagère et raisonnée des quartiers des Cannes et des Salines et autres",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14994.pdf,FRANCE
24-14804,DISPOSITIFS MEDICAUX CONSOMMABLES STERILES - OPHTALMOLOGIE,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14804.pdf,FRANCE
24-15024,Souscription des contrats d?assurances pour le groupement de commandes constitué entre la commune et le CCAS de BERGERAC,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15024.pdf,FRANCE
24-15239,Assurance des véhicules et des risques annexes,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15239.pdf,FRANCE
24-15294,"Maintenance préventive, corrective et évolutive du système de centralisation de données, du système bureautique. Assistance : études, conseils, acquisition et mise en oeuvre de solutions techniques.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15294.pdf,FRANCE
24-14986,Marché de portage salarial : Prestations Citrix et systèmes pour le Département de la Charente,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14986.pdf,FRANCE
24-15204,Travaux pour la construction du collège 750 de JUVIGNAC  LOTS 03 à 08 Attribution lot 5,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15204.pdf,FRANCE
24-14821,Maîtrise d'oeuvre-Travaux de rénovation énergétique et travaux divers,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14821.pdf,FRANCE
24-14926,Marché d'entretien du patrimoine arboré,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14926.pdf,FRANCE
24-14984,"Fourniture, transport et livraison d'émulsions de bitume",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14984.pdf,FRANCE
24-15055,FOURNITURE DE DOCUMENTS POUR LA MEDIATHEQUE ET LES ÉCOLES DE LA VILLE,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15055.pdf,FRANCE
24-15301,"Mise à disposition, maintenance et réapprovisionnement de distributeurs de boissons chaudes, froides, confiseries et denrées alimentaires sur les sites du SIAAP",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15301.pdf,FRANCE
24-16235,Achat d'un véhicule porte outil de fauchage/débroussaillage neuf pour le Crd de St Flour,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16235.pdf,FRANCE
24-16237,Lycée viticole à Amboise (37) - Traitement thermique du bâtiment Externat Internat,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16237.pdf,FRANCE
24-16240,Travaux d'aménagement des bureaux de la communauté d'agglomération Plaine Vallée,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-16240.pdf,FRANCE
24-15285,Achat d'un automate de traitement des tissus,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15285.pdf,FRANCE
24-15292,Réalisation de fouilles archéologiques préventives - CARNAC,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15292.pdf,FRANCE
24-15308,"Prestations topographiques et de géo-détection de réseaux comprenant l'acquisition, le traitement et la restitution de données géographiques.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15308.pdf,FRANCE
24-15311,La présente consultation concerne le parachèvement du recalibrage du Condé-Pommeroeul.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15311.pdf,FRANCE
24-14824,Fauchage des dépendances sur l'ensemble du réseau routier départemental,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14824.pdf,FRANCE
24-15180,MAINTENANCE DES CONTRÔLES D'ACCÈS DES BÂTIMENTS MÉTROPOLITAINS,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15180.pdf,FRANCE
24-15185,Prestation d'entretien des stades en gazon synthétique en groupement de commandes,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15185.pdf,FRANCE
24-15195,Mission maîtrise d'oeuvre relative à l'opération de création des plateaux techniques pour les Métiers de la Sécurité et traitement des aménagements extérieurs associés au Lycée Polyvalent Louis-Armand,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15195.pdf,FRANCE
24-15206,MARCHE DE TRAVAUX POUR LA REALISATION DES ESPACES PUBLICS DU SECTEUR MARAIS A LILLE – LOMME – LOT 5 EAUX USEES,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15206.pdf,FRANCE
24-15240,Marchés relatifs à l'organisation des événements d'Aix-Marseille Université (3 lots),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15240.pdf,FRANCE
24-15261,FOURNITURE ET POSE D'ÉQUIPEMENTS INTÉRIEURS DANS LE CADRE DE LA CONSTRUCTION DU GYMNASE MULTISPORTS DE LAPEYROUSE - LOT 14 MOBILIER ADMINISTRATIF,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15261.pdf,FRANCE
24-15274,"Fourniture de titres de restauration dématérialisés en faveur du personnel de l'établissement public administratif Météo-France sur les sites en France métropolitaine et en outre-mer (Martinique, Guad",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15274.pdf,FRANCE
24-15283,Travaux d'aménagement de la troisième section du projet du BHNS TEO (tronçon 3C) entre le giratoire Pablo Neruda et le P+R des Plaines Villes pour l'ouest et le P+R Avenir et rue adjacentes pour l'Est,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15283.pdf,FRANCE
24-15018,Entretien ménager des locaux et des surfaces vitrées des bâtiments communaux,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15018.pdf,FRANCE
24-15089,"Achat de livres scolaires, non scolaires et ouvrages de bibliothèques",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15089.pdf,FRANCE
24-15171,Le marché a pour objet la maintenance et l'exploitation des systèmes de climatisation et de traitement d'air des juridictions du ressort de la cour d'appel de Saint-Denis de La Réunion,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15171.pdf,FRANCE
24-15191,Approvisionnement en produits chimiques des sites de production d'eau potable et de traitement des eaux usées de Saint-Brieuc Armor Agglomération.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15191.pdf,FRANCE
24-14945,"Prestations de dératisation, désinsectisation, désinfection et dépigeonnisation des bâtiments et espaces publics de la Ville d'Orléans, la Métropole d'Orléans et le CCAS d'Orléans (2 lots)",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14945.pdf,FRANCE
24-14960,La présente consultation porte sur des prestations de nettoiement sur l'espace public de Nantes Métropole.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14960.pdf,FRANCE
24-15011,"Réception, démantèlement, recyclage et traitement des matelas issus du tri des collectes sélectives d'encombrants du Syctom.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15011.pdf,FRANCE
